index,url,identifier,dataset_title,thema_name,set_name,subset_name
342,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_284.csv,190@statistisches-amt-kanton-zuerich,Steuerbares Vermögen natürliche Pers. [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8007cb4b30>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cb4c20>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca8e00>
343,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_288.csv,197@statistisches-amt-kanton-zuerich,Steuerkraft ber. (arith. Mittel 3 Jahre) [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8007ca8d10>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca85e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca82c0>
344,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_292.csv,22@statistisches-amt-kanton-zuerich,Anteil Pol./Schulgem. an allg. Gemeindesteuern [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007ca8310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cab950>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cabc70>
345,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_168.csv,46@statistisches-amt-kanton-zuerich,Geb.Vol. Wohnen: Zunahme [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007cabc20>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cb1950>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cb1c70>
346,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_460.csv,61@statistisches-amt-kanton-zuerich,Bevölkerungsdichte [Einw./km2],<pandas.core.indexing._iLocIndexer object at 0x7f8007cb1c20>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cc55e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cc5900>
347,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_252.csv,69@statistisches-amt-kanton-zuerich,Wegzüge [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007cc58b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cbe540>,<pandas.core.indexing._iLocIndexer object at 0x7f8007cbe860>
348,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_163.csv,99@statistisches-amt-kanton-zuerich,Geb.Vol. Landwirtschaft: Anteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007cbef40>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca0400>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca0860>
349,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_83.csv,100@statistisches-amt-kanton-zuerich,Bevölkerung: Anteil 15-19-Jährige [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007ca07c0>,<pandas.core.indexing._iLocIndexer object at 0x7f80073974f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007397810>
350,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_164.csv,101@statistisches-amt-kanton-zuerich,Geb.Vol. Landwirtschaft: Zunahme [%],<pandas.core.indexing._iLocIndexer object at 0x7f80073977c0>,<pandas.core.indexing._iLocIndexer object at 0x7f80073944a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80073947c0>
351,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_259.csv,224@statistisches-amt-kanton-zuerich,Erwerb des Schweizer Bürgerrechts [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8007394770>,<pandas.core.indexing._iLocIndexer object at 0x7f800738f450>,<pandas.core.indexing._iLocIndexer object at 0x7f800738f770>
352,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_303.csv,58@statistisches-amt-kanton-zuerich,Hotels [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800738f720>,<pandas.core.indexing._iLocIndexer object at 0x7f800738a450>,<pandas.core.indexing._iLocIndexer object at 0x7f800738a770>
353,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_121.csv,81@statistisches-amt-kanton-zuerich,NRW Wähleranteil EVP [%],<pandas.core.indexing._iLocIndexer object at 0x7f800738a720>,<pandas.core.indexing._iLocIndexer object at 0x7f80073863b0>,<pandas.core.indexing._iLocIndexer object at 0x7f80073866d0>
354,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_269.csv,118@statistisches-amt-kanton-zuerich,Schafe [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007386680>,<pandas.core.indexing._iLocIndexer object at 0x7f8007380360>,<pandas.core.indexing._iLocIndexer object at 0x7f8007380680>
355,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_590.csv,342@statistisches-amt-kanton-zuerich,Beschäftigte im Tertiärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80073804a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007380ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800737b360>
356,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_143.csv,40@statistisches-amt-kanton-zuerich,Schül. Kindergarten [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800737b310>,<pandas.core.indexing._iLocIndexer object at 0x7f800737bbd0>,<pandas.core.indexing._iLocIndexer object at 0x7f800737bef0>
357,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_46.csv,70@statistisches-amt-kanton-zuerich,15-Jahresverbrauch  [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007ccde00>,<pandas.core.indexing._iLocIndexer object at 0x7f8007ca3cc0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007379040>
358,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_173.csv,145@statistisches-amt-kanton-zuerich,Bauinv. Industr./Lager 5 Jahre [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800737bd60>,<pandas.core.indexing._iLocIndexer object at 0x7f8007379cc0>,<pandas.core.indexing._iLocIndexer object at 0x7f800736c130>
359,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_180.csv,157@statistisches-amt-kanton-zuerich,"Bauinv. Spital, Kultur usw. 5 J. [Fr./Einw.]",<pandas.core.indexing._iLocIndexer object at 0x7f800736c0e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800736cdb0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007367220>
360,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_181.csv,158@statistisches-amt-kanton-zuerich,Bauinvestitionen  [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80073671d0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007367ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007362360>
361,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_464.csv,210@statistisches-amt-kanton-zuerich,Schül. Sekundarstufe I [Pers. pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8007362310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007362ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800750d360>
362,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_142.csv,214@statistisches-amt-kanton-zuerich,Schül. Berufsschule [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800750d310>,<pandas.core.indexing._iLocIndexer object at 0x7f800750d9a0>,<pandas.core.indexing._iLocIndexer object at 0x7f800751d310>
363,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_585.csv,337@statistisches-amt-kanton-zuerich,Kleine Betriebe (10-49 VZÄ) [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800751d2c0>,<pandas.core.indexing._iLocIndexer object at 0x7f800751dea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007518360>
364,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_302.csv,359@statistisches-amt-kanton-zuerich,Hotelbetten pro 1000 Einwohner [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007518310>,<pandas.core.indexing._iLocIndexer object at 0x7f80075130e0>,<pandas.core.indexing._iLocIndexer object at 0x7f80075133b0>
365,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_120.csv,377@statistisches-amt-kanton-zuerich,NRW Wähleranteil CVP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007513360>,<pandas.core.indexing._iLocIndexer object at 0x7f80075139f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007507310>
366,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_266.csv,117@statistisches-amt-kanton-zuerich,Kühe [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80075072c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007507bd0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007507ef0>
367,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_156.csv,221@statistisches-amt-kanton-zuerich,Sterberate (5-J.-mittel) [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8007507ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007501810>,<pandas.core.indexing._iLocIndexer object at 0x7f8007501b30>
368,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_441.csv,12@statistisches-amt-kanton-zuerich,NRW Wähleranteil EDU [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007501ae0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074fb770>,<pandas.core.indexing._iLocIndexer object at 0x7f80074fba90>
369,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_440.csv,11@statistisches-amt-kanton-zuerich,NRW Wähleranteil AL [%],<pandas.core.indexing._iLocIndexer object at 0x7f80074fba40>,<pandas.core.indexing._iLocIndexer object at 0x7f80074f66d0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074f69f0>
370,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_140.csv,228@statistisches-amt-kanton-zuerich,Wohnungsbestand [Whg.],<pandas.core.indexing._iLocIndexer object at 0x7f80074f69a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074f26d0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074f29f0>
371,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_541.csv,295@statistisches-amt-kanton-zuerich,Sozialhilfequote [%],<pandas.core.indexing._iLocIndexer object at 0x7f80074f29a0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074ed540>,<pandas.core.indexing._iLocIndexer object at 0x7f80074ed860>
372,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_450.csv,321@statistisches-amt-kanton-zuerich,1-Personenhaushalte [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f80074ed810>,<pandas.core.indexing._iLocIndexer object at 0x7f80074e74f0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074e7810>
373,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_827.csv,392@statistisches-amt-kanton-zuerich,Anteil ohne GK [%],<pandas.core.indexing._iLocIndexer object at 0x7f80074e77c0>,<pandas.core.indexing._iLocIndexer object at 0x7f80074e1180>,<pandas.core.indexing._iLocIndexer object at 0x7f80074e14a0>
374,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_431.csv,173@statistisches-amt-kanton-zuerich,Nettovermögen [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f80074e1450>,<pandas.core.indexing._iLocIndexer object at 0x7f800796b270>,<pandas.core.indexing._iLocIndexer object at 0x7f800796b590>
375,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_287.csv,196@statistisches-amt-kanton-zuerich,Steuerertrag Total [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800796b540>,<pandas.core.indexing._iLocIndexer object at 0x7f800799d270>,<pandas.core.indexing._iLocIndexer object at 0x7f800799d5e0>
376,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_188.csv,35@statistisches-amt-kanton-zuerich,Verkäufe EFH [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800799d590>,<pandas.core.indexing._iLocIndexer object at 0x7f800799dea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007998360>
377,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_165.csv,103@statistisches-amt-kanton-zuerich,Geb.Vol. Nebengebäude: Anteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007998310>,<pandas.core.indexing._iLocIndexer object at 0x7f80079989a0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007994310>
378,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_261.csv,109@statistisches-amt-kanton-zuerich,Anteil Teilzeitbeschäftigte Landwirtschaft [%],<pandas.core.indexing._iLocIndexer object at 0x7f80079942c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007994ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800798e2c0>
379,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_290.csv,20@statistisches-amt-kanton-zuerich,Anteil Grundsteuern am Steuerertrag [%],<pandas.core.indexing._iLocIndexer object at 0x7f800798e0e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800798eb30>,<pandas.core.indexing._iLocIndexer object at 0x7f800798ee50>
380,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_829.csv,403@statistisches-amt-kanton-zuerich,Personalsteuerpflichtige [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800798ee00>,<pandas.core.indexing._iLocIndexer object at 0x7f8007989c20>,<pandas.core.indexing._iLocIndexer object at 0x7f8007989f40>
381,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_835.csv,409@statistisches-amt-kanton-zuerich,Reformierte Kirchensteuerpflichtige [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007379f40>,<pandas.core.indexing._iLocIndexer object at 0x7f800798dcc0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007984040>
382,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_838.csv,412@statistisches-amt-kanton-zuerich,Total Kirchensteuerpflichtige [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007989db0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007984c70>,<pandas.core.indexing._iLocIndexer object at 0x7f800797b0e0>
389,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_804.csv,282@statistisches-amt-kanton-zuerich,Wahlbeteiligung Nationalrat [%],<pandas.core.indexing._iLocIndexer object at 0x7f800797b090>,<pandas.core.indexing._iLocIndexer object at 0x7f800797b860>,<pandas.core.indexing._iLocIndexer object at 0x7f8007974180>
395,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_540.csv,14@statistisches-amt-kanton-zuerich,Hotelbetten pro Hotel [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8007974a90>,<pandas.core.indexing._iLocIndexer object at 0x7f80079744f0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007974310>
429,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_605.csv,681@statistisches-amt-kanton-zuerich,Bestand Dieselmotor [%],<pandas.core.indexing._iLocIndexer object at 0x7f8007968310>,<pandas.core.indexing._iLocIndexer object at 0x7f8007968c70>,<pandas.core.indexing._iLocIndexer object at 0x7f8007968f90>
438,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_430.csv,169@statistisches-amt-kanton-zuerich,Nettoinvestitionen [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fd7bd0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fd7a40>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fd78b0>
439,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_376.csv,186@statistisches-amt-kanton-zuerich,Steuerkraft [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8007973770>,<pandas.core.indexing._iLocIndexer object at 0x7f80079731d0>,<pandas.core.indexing._iLocIndexer object at 0x7f8007973bd0>
440,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_200.csv,202@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 1 Jahr [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f8007973130>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fd9ef0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fd0d60>
441,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_391.csv,27@statistisches-amt-kanton-zuerich,Gemeindebeitrag an ZVV [1000 Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fd0db0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fd0270>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fcce00>
442,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_281.csv,29@statistisches-amt-kanton-zuerich,Ø Eigenkapital steuerpfl. jur. Pers. [1000 Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fccea0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fcc630>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fcc310>
443,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_191.csv,34@statistisches-amt-kanton-zuerich,Verkäufe MFH [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fcc360>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fc5590>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fc5270>
444,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_205.csv,68@statistisches-amt-kanton-zuerich,Ausländeranteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009fc52c0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fc0950>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fc0630>
445,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_206.csv,87@statistisches-amt-kanton-zuerich,Bevölkerung: Frauenanteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009fc0680>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fdc5e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fdc900>
446,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_98.csv,212@statistisches-amt-kanton-zuerich,Geburtenrate (5-J.-mittel) [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fdc8b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fe15e0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fe1900>
447,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_492.csv,366@statistisches-amt-kanton-zuerich,"ÖV-Wege Quell-, Ziel- und Binnenverkehr [Anz.]",<pandas.core.indexing._iLocIndexer object at 0x7f8009fe18b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fe6450>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fe6770>
448,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_115.csv,79@statistisches-amt-kanton-zuerich,KRW Wähleranteil EVP [%],<pandas.core.indexing._iLocIndexer object at 0x7f8009fe6720>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fec3b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fec6d0>
449,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_378.csv,134@statistisches-amt-kanton-zuerich,Steuerkraft pro Kopf [Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fec680>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ff23b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ff26d0>
450,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_544.csv,136@statistisches-amt-kanton-zuerich,Zahnärzte [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009ff2680>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ff6360>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ff6680>
451,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_396.csv,147@statistisches-amt-kanton-zuerich,Motorräder pro 1000 Einwohner [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009ff6630>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ffb3b0>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ffb6d0>
452,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_589.csv,341@statistisches-amt-kanton-zuerich,Beschäftigte im Sekundärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009ffb680>,<pandas.core.indexing._iLocIndexer object at 0x7f800a040bd0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0408b0>
453,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_423.csv,164@statistisches-amt-kanton-zuerich,Nettoaufwand Gesundheit [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800a040900>,<pandas.core.indexing._iLocIndexer object at 0x7f800a045ae0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0457c0>
454,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_300.csv,19@statistisches-amt-kanton-zuerich,Beschäftigte im Gastgewerbe: Anteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a0459a0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0454f0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a045310>
455,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_49.csv,71@statistisches-amt-kanton-zuerich,Bauzonen nicht überbaut  [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a045360>,<pandas.core.indexing._iLocIndexer object at 0x7f800a04b4a0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a04b180>
456,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_146.csv,216@statistisches-amt-kanton-zuerich,Schül. Mittelschule [pro 1000 Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f800a04b1d0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0504f0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0501d0>
457,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_586.csv,338@statistisches-amt-kanton-zuerich,Mittlere Betriebe (50-249 VZÄ) [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800a050220>,<pandas.core.indexing._iLocIndexer object at 0x7f800a054b30>,<pandas.core.indexing._iLocIndexer object at 0x7f800a054e50>
458,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_187.csv,83@statistisches-amt-kanton-zuerich,Anteil Verkehrsfläche [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a054e00>,<pandas.core.indexing._iLocIndexer object at 0x7f800a05b540>,<pandas.core.indexing._iLocIndexer object at 0x7f800a05b220>
459,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_186.csv,382@statistisches-amt-kanton-zuerich,Anteil Siedlungsfläche [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a05b270>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0605e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0602c0>
460,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_116.csv,304@statistisches-amt-kanton-zuerich,KRW Wähleranteil FDP [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a060310>,<pandas.core.indexing._iLocIndexer object at 0x7f800a066680>,<pandas.core.indexing._iLocIndexer object at 0x7f800a066360>
461,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_103.csv,284@statistisches-amt-kanton-zuerich,Bevölkerung: Männeranteil [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a0663b0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a06a8b0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a06abd0>
462,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_118.csv,80@statistisches-amt-kanton-zuerich,KRW Wähleranteil SP [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a06ab80>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0707c0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0704a0>
463,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_583.csv,356@statistisches-amt-kanton-zuerich,Arbeitsstätten im Tertiärsektor [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f800a0704f0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a076770>,<pandas.core.indexing._iLocIndexer object at 0x7f800a076450>
464,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_375.csv,300@statistisches-amt-kanton-zuerich,Steuerkraft (arith. Mittel 3 Jahre) [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800a0764a0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a07bb30>,<pandas.core.indexing._iLocIndexer object at 0x7f800a07b810>
465,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_299.csv,301@statistisches-amt-kanton-zuerich,Steuerertrag von natürlichen Personen [Mio.Fr.],<pandas.core.indexing._iLocIndexer object at 0x7f800a07b860>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fff450>,<pandas.core.indexing._iLocIndexer object at 0x7f8009fff770>
466,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_445.csv,307@statistisches-amt-kanton-zuerich,Heiraten [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009fff590>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0040e0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0043b0>
467,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_408.csv,320@statistisches-amt-kanton-zuerich,Bevölkerung: übrige/andere/ohne Konfession [Pers.],<pandas.core.indexing._iLocIndexer object at 0x7f800a004360>,<pandas.core.indexing._iLocIndexer object at 0x7f800a0049f0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a006310>
468,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_51.csv,177@statistisches-amt-kanton-zuerich,Bauzonen überbaut [ha],<pandas.core.indexing._iLocIndexer object at 0x7f800a0062c0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a006ea0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a00b360>
470,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_203.csv,89@statistisches-amt-kanton-zuerich,Bevölkerungszunahme 5 Jahre [%],<pandas.core.indexing._iLocIndexer object at 0x7f800a00be50>,<pandas.core.indexing._iLocIndexer object at 0x7f800a00bcc0>,<pandas.core.indexing._iLocIndexer object at 0x7f800a00bb30>
471,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_353.csv,396@statistisches-amt-kanton-zuerich,Neu gegründete Unternehmen Total [Anz.],<pandas.core.indexing._iLocIndexer object at 0x7f8009ec2770>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ec7130>,<pandas.core.indexing._iLocIndexer object at 0x7f8009ec73b0>
472,https://www.web.statistik.zh.ch/ogd/data/KANTON_ZUERICH_428.csv,165@statistisches-amt-kanton-zuerich,Nettoaufwand Verkehr und Nachrichtenübermittlung [Fr./Einw.],<pandas.core.indexing._iLocIndexer object at 0x7f8009ec7360>,<pandas.core.indexing._iLocIndexer object at 0x7f800a031090>,<pandas.core.indexing._iLocIndexer object at 0x7f800a031a40>
